112	Vallarhús
112	Vallengi
112	Vegghamrar
112	Veghús
112	Vesturfold
112	Vesturhús
112	Viðarrimi
112	Vogafold
112	Vættaborgir
112	Völundarhús
112	Æsuborgir
113	Akurholt
113	Andrésbrunnur
113	Bassastaðir
113	Birkihlíð
113	Biskupsgata
113	Döllugata
113	Freyjubrunnur
113	Friggjarbrunnur
113	Gefjunarbrunnur
113	Gerðarbrunnur
113	Gissurargata
113	Grafarholt
113	Grænlandsleið
113	Guðríðarstígur
113	Gvendargeisli
113	Hamar
113	Haukdælabraut
113	Iðunnarbrunnur
113	Ísleifsgata
113	Jónsgeisli
113	Kapellustígur
113	Katrínarlind
113	Kirkjustétt
113	Klausturstígur
113	Kristnibraut
113	Lambhagavegur
113	Lambhagi
113	Langavatnsvegur
113	Laxalón
113	Lofnarbrunnur
113	Lundur
113	Maríubaugur
113	Marteinslaug
113	Nönnubrunnur
113	Ólafsgeisli
113	Óþekkt Póstfang
113	Prestastígur
113	Sifjarbrunnur
113	Sjafnarbrunnur
113	Skyggnir
113	Skyggnisbraut
113	Suðurhlíð
113	Urðarbrunnur
113	Úlfarfellsvegur
113	Úlfarsbraut
113	Úlfarsfell
113	Úlfarsfell III
113	Úlffv.20 Birkihlíð
113	Veðramót
113	Vesturlandsbraut
113	Vínlandsleið
113	Þjóðhildarstígur
113	Þorláksgeisli
113	Þórðarsveigur
113	Þúsöld
116	Búagrund
116	Esjugrund
116	Fólkvangur
116	Helgugrund
116	Jörfagrund
116	Klébergsskóli
116	Leiruvegur
116	Vallargrund
116	Vesturlandsbraut
116	Vesturlandsvegur
116	Víkurgrund
162	Arnarholt
162	Arnarhóll
162	Álfsnes
162	Árvellir
162	Bakki
162	Bergvík
162	Blásteinar
162	Brautarholt
162	Dalbrekka
162	Dalsmynni
162	Dýjahlíð
162	Enni
162	Esjuberg
162	Esjumelur
162	Fitjakot
162	Fitjar
162	Furugrund
162	Garður
162	Gil
162	Gimli
162	Grundarhóll
162	Háagerði
162	Hjassi
162	Hlíð
162	Hofsbraut
162	Hofsvík
162	Horn
162	Hólar
162	Hrafnhólar
162	Hvammur
162	Jörfi
162	Kátakot
162	Kerhólar
162	Kirkjuland
162	Kistumelur
162	Kolbeinsstaðir
162	Kollafjörður
162	Kollagrund
162	Laufás
162	Laufbrekka
162	Leirur
162	Leiruvegur
162	Ljárdalur
162	Lykkja
162	Lyngás
162	Lækjarmelur
162	Melagerði
162	Melar
162	Melavellir
162	Móaberg
162	Móar
162	Mógilsá
162	Naustanes
162	Norðurgröf
162	Norðurkot
162	Norðurkot II
162	Perluhvammur
162	Pétursborg
162	Reynihvammur
162	Saltvík
162	Saurbær
162	Sigtún
162	Sjávarhólar
162	Skógarás
162	Skrauthólar
162	Skriða
162	Spilda úr Lykkju
162	Stardalur
162	Stekkur
162	Sætún
162	Tindar
162	Tindstaðir Ytri
162	Útkot
162	Útkot 2
162	Vallá
162	Varmidalur
162	Vellir
162	Viðarás
162	Vindheimar
162	Víðines
162	Vonarholt
162	Ytri-Tindstaðir
162	Þverárkot
170	Austurströnd
170	Bakkavör
170	Barðaströnd
170	Berg
170	Björk
170	Bollagarðar
170	Bygggarðar
170	Eiðismýri
170	Eiðistorg
170	Fornaströnd
170	Grænamýri
170	Hamarsgata
170	Hofgarðar
